,binary,targets
818,1c00bfaf01004230000062ac0000023c0400438c0000043c2130000021380000000084240000023c000043ac0000000c000000001c00bf8f211000000800e003,mipsel
819,0a00089109000090e90000810a001091090000810a00149109000090e9000039000001910900009109000090e9000091090000910900003d0033ad61082d1e91,powerpc
820,000000004401000000430e30419a06024cda0e00000000000c0041a00c0050b0100021a0100030b00004f0470180fa6b0000bb270000bd23d0ffde2300005eb7,alphaev56
821,e2002080e5202093e5002092e5000052e30010e003202093e50010820520209305b0109f05001082e5181093e5a8209fe5a8009fe5001082e5a4109fe5001082,arm
822,e87dffffffba00000000eb1283c001eb05b80000000083f8027ef183c20185d27eef0fb6050000000083e801880500000000c70500000000090000008b050000,x86_64
823,00405b6b0000ba270000bd231104e04700004aa2e4c07f2563e76b211304e9471200f2731004eb4700007da700405b6b0000ba270000bd231004e0471404e947,alphaev56
824,93df9300d0cdb7deb7e0910000f09100001a821982a0910000b09100008c2f9d2f01968d939c93a0910000b09100008d939c93a0910000b09100008d939c93a0,avr
825,4820300050201000a738fff75820d10250301000a73800f75030100048502000a73800005820d0fe505010000deb5840f098a728000098bff08c07f407070000,s390
826,20d0632000007da7000061b01104ff47000041b000001022000041b0000041b0000041b0000041b0000041b002005f200000e1b300005eb7000041b01f04ff47,alphaev56
827,722121840c67722122840c67722123840c67722124840c67722125840c67722126840c67722127840c67722128840c623c84222130622c622221315222213252,sh4
828,003c0200008c42000c8c4300003c020000ac4300103c0200008c430004ac4300042442000494430004a443000490430006a0430006100000053c020000244400,mips
829,b645fc5dc3554889e589f88975f88845fc837df81f770f0fb655fc8b45f889c1d3fa89d0eb040fb645fc5dc3554889e589f8668945fc0fb745fcf7d85dc35548,x86_64
830,346044000081b00400e343000045b487735f24000081b02e09422000001d2600007da71104ff4700001022000066b0000041b000405b6b0000ba2700005ea700,alphaev56
831,0000000000000218803c02000024420000006210218c4300003c020000ac430000248400011880fff40006104024a5000128a200031440fffb0000202124c600,mips
832,0000008410200103000000c420600003000000c248600080a060000280000a05000000c600a000852860108538a0108420000282108001c400c00082188001c2,sparc
833,043c0000858c0400668ce0ffbd271c00bfaf0000a6ac0000868c0400678c0000023c0000c7ac0000878c0400688cecff05240000e8ac0000848c0400678c0000,mipsel
834,6300008cc400188c62000050400001ae0a00048ce300148cc200182463fff72862ffe3ad9f000c1040ffd4ace300148d82000c144000058e4300088d0200208d,mips
835,0038a0000038c00000892800013d20000090e90000386300008908000191090000894a0000914900004cc63182480000018001001438600000382100107c0803,powerpc
836,a52000de230180fa6b0000bb270000bd23e0ffde2300005eb70800feb50f04fe4710000fb618002fb618002fa4080020e410004fa418002fa41804e2471904e1,alphaev56
837,bb112020f481000080bb1030a0f500aa113030f480aa104090f50099114040f4809910c050f5005511c0c0f4805510202b20303a20404920c055201df0364100,xtensa
838,000000017a5200017810011b0c0708900100001c0000001c00000000000000fc0100000003c2010e106a0e0800000000000000e801488b1275f10fb705000000,x86_64
839,610871e367d077115212610cd3136423657c567d570b4309001362036104a00900e36108711152126113602361107ee36f264ff66e0b00090009000000008000,sh4
840,66148468660c6315847b26284328406b2318403b20022200e616840c6317840c6008603b2002220cd00b40090000e0264f0b0009000900240000000000000000,sh4
841,215810d24a0de118925810d26e58101000581010001011a71affff8810001f5410d24618415810b07c1011a71affff8810001fa73800ff14315810b0705710b0,s390
842,00005ea70800fea52000de230180fa6b0000bb270000bd23e0ffde2300005eb70800feb50f04fe470204f0470104f14710004fb014002fb014002fa0100020e4,alphaev56
843,104d9a0249da0e0000000061b000001d26000061b01104ff47000045a000007da7000061b000007d2402304040000010220000e3b300007d2400005eb7000045,alphaev56
844,e5306084e5feffffeb288094e524a0a0e301b078e200b0a0333c5094e51c0094e50b10a0e10008a0e12008a0e1feffffeb01a05ae2e8909fe5005025e0f6ffff,arm
845,00904200070002104028420002104000073c0200003c0200008c4200382c4200013c030000ac62000c3c0200008c4900343c0200009447003238e2c61c2c4600,mips
846,00003d24000041b000005d2400004228000041b066115f241e654220000041b000005d24000042a0000041b000005d24000042a00200e243000041b01104ff47,alphaev56
847,00000000017a5200017810011b0c070890010000140000001c000000000000004400000000440e107f0e080089050000000031c0e80000000031c04883c408c3,x86_64
848,24813581358324832481358124813581358324832481358124813581358324832481358122e030e0309300002093000061e070e08050904001f460e070e080e0,avr
849,fff03d200000812900003149ffff7d2a49107d2930305529063e2f8900c2419e0018394000003d20000039290000914900244800002c3cc0333360c633347cc9,powerpc
850,003929ffff38a000005529043e38c00000b12a000039200000912800003863000090010014a12a0000912800004cc63182480000018001001438600000382100,powerpc
851,6c6c780a00000000100093e5044081e5040081e50900a0e300c0e0e3042081e5b421d3e108e093e50228a0e14228a0e1042081e51620d3e59c509fe5ff2002e2,arm
852,00003c0368063c05700d24633cd624a535daac450000ac470000ac430000ac430000ac430000ac4300009483000827bdffe000031c0000031c03ac4300009083,mips
853,c9a10000c020003908c0200038d9f20a00c020003908c0200038e9a10000c020003908c0200038f9c020003908c02000322910c020003908c02000922911c020,xtensa
854,e02de5b230d2e120e092e5013083e20338a0e12338a0e130109fe530c09fe5b230c2e1183092e50e1021e024309fe5201082e504c082e51cc082e5080082e514,arm
855,ae000c6d2c701fb0ae000c6d24306efffe203c00007fff222e000ce2a0b0886d10302efffe48c0222e000ce3a820006004302efffe4e5e4e754e56fffc202e00,m68k
856,8c0000043c0000848cf6f442380000043c2b1002001900052418006324340084900000043c380085ac040062acffff05240000043c0000023c3c0085ac300040,mipsel
857,048f03410d0f6ecfda0c1e00000020000000ec01000000000000dc01000000430e20429a048f03410d0f0270cfda0c1e0000200000001002000000000000b800,alphaev56
858,00023c2c0042902400bf8f2000b28f1c00b18f1800b08f0800e0032800bd270000023c3000429000000000001602000316020010004010212000000000023c30,mipsel
859,8147000c912a0000480000783929000148000008392000002f890002409dfff0394000004800001c3929000148000008392000002f890001409dfff0394a0001,powerpc
860,00000000ac440000ac430000ac430000ac430000ac430000ac430000ac4300003c0339ce3463e24bac4300003c0500003c0300008c67002824a4001c3c030000,mips
861,e108008ce5003081e50430d2e5dc509fe5dc009fe5ff3003e2003081e5005081e5000081e5ba00d2e1c8309fe5000081e50c20d2e504e08ce5ff2002e2002081,arm
862,009001001438a0000038c000003863000080e900043d2000009148000090e90000914900004cc63182480000018001001438600000382100107c0803a64e8000,powerpc
863,008728e0108730e010c620a00086103ffbc620a000f820a000070000008610e000f800e004f820a000c600e008c620a000c220a000c020a00003000000861060,sparc
864,60000680000701000000c407a044c207a048822080011080000301000000c207a044b010000181e8000081c3e008010000009de3bfa0f027a044f227a048c207,sparc
865,1000000000017a5200017c0e011b0c0f600000002000000018000000000000006800448d0b8e0a8f09460ec0010242cfcecd0e60000000500010000de55840f0,s390
866,011b0d1e001800000018000000000000004c00000000440e10459a0249da0e000000405b6b0000ba2700005ea70004ff470000bd231000de230180fa6b0000fe,alphaev56
867,2000d90b810000d21c01c02000e90bc808c02000d90bc02000c90bd818c828c02000d90bd838c02000c90bc848c02000d90b8858c02000c90bc20a00c0200089,xtensa
868,c6076000c6076000e820c000c6076000c6076000e820c000c600a00080a06001048000a784102001c420c000270000000300003fe204e000821063f784380011,sparc
869,6c780a0009000091490000900100143d2000003c60000038a0000080e8000438c000003863000090e900008108000891090000914900004cc631824800000180,powerpc
870,9a048f03410d0f53cfda0c1e00000020000000a401000000000000e000000000410e20429a048f03410d0f73cfda0c1e00000020000000c801000000000000cc,alphaev56
871,10d2e5ff1001e2041082e5f110a0e3041082e50010a0e3040082e50300a0e101c0b0e7081081e2040090e5180051e304c082e5040082e5f7ffff1a0720a0e310,arm
872,060300001b884600000c08a638f51b99a619f54cf21df00036410025fdff810000c020009808810000c0200099089100009809c020009908910000c020009908,xtensa
873,13ba1020008200400382004002832860020900000088112000c801000103000000c82060008400a00180a0a00004bffff6832f60018600e00180a0e00104bfff,sparc
874,09000000b2103fff37000000f221200009000000c606e000390000008600e002c0292000c626e00009000000f607200088112000c826c000fa076000c4274000,sparc
875,107d4a3a7880e9000880e800003d000000554a043e90e80000b149001080e9000490e8000080e9000890e800008129000c91280000914800004cc63182480000,powerpc
876,c000831823006218213c02e08124421fbb006210210002102b3c06d32d24c67785004600180000301000463021000633c334039b2b70c3200200441023240300,mips
877,140000001c000000000000008100000000026c0e10540e08fbc94914e29124912167f4d3010000003f60dfa30100000001000000fbc949143f60dfa3fbc94914,x86_64
878,ee0617008100000c199088c20b980c080c1a908a83910000c02000980992a0f49088829100009098300c1837a9010c0880882320882080882332a0663088f287,xtensa
879,80a1200014800010c8276000c020c000c200c00080a0600204bfffd09810000480a32006c200c000844020008220000180a0800112bfffe501000000c203e000,sparc
880,20000048000008392900012f89000040bdfff83c60000038630000812300083929ffff91230008386300204e80002080a300007d4500d0554a8ffe394a01ff21,powerpc
881,000038210000302124840000ac4c0000ac430000afbf001cac4b0000aca30008ac4a0000ac490000ac4800000c000000000000008fbf001c0000102103e00008,mips
882,9fe50c30940508208102002083051600000a1820a0e30470a0e1043094e5082084e5013043e2043084e5015003e2086094e50d0076e30c0000ba950603e00020,arm
883,00488b0500000000488b0500000000488b0d0000000048c70000000000c70500000000ffffffff488b09c70500000000ffffffff8b050000000048894c240848,x86_64
884,80000a01000000c207bff080a060001280001801000000c207bff480a060000280001401000000351fffffb416a3ffb6103ffff81fbff086a6c01d8466801cc2,sparc
885,830000f6226600ff5c0a460002ca4656c249c24482123900000000024300014a016600ff546000ff78528423c4000000006f00ff0833c90000000023c6000000,m68k
886,002000000018000000000000009c00448d0b8e0a8f09460ec001026ccfcecd0e60000000000000000001d07e502010005820d07aa73800004330200018235020,s390
887,1092e50114a0e12118a0e1041083e50f10d2e51020d2e5022481e1042083e544209fe5042083e540209fe5001092e5041083e5b020d2e10228a0e14228a0e104,arm
888,45e001837de0017ee2488b8548ffffff48898548ffffff488b8558ffffff48898548ffffff488b8500ffffff488b000fb6000fbed08b850cffffff0fb6c84883,x86_64
889,224f11d00b40090010d1126210d1222110d22262222110d2226222210fd2226222210fd2226222210ed2226222210ed2226222210dd400e50dd00b4000e600e0,sh4
890,ffff3c06000015000002a4c900148ce600088c86000c8c84000caca000008c8400003c0a00008c8400008d4800008c4c00183c020000008840248c4b00043c05,mips
891,00c02000b80ac02000b909c02000b81ac02000b909b20a08b0b074c02000b909a20a09a0a074c02000a909a10000c02000b80ac02000b909c02000b81ac02000,xtensa
892,10bffff89210200132800002c6362000808a60ff32800002d427bffc808ae0ff32800002d830a00080a06000028000060300000088103ffff6272004da276000,sparc
893,2810000005000000008fc5002c8fc400280c0000000000000003c0e8218fbf00248fbe00208fb0001c27bd002803e000080000000027bdffd8afbf0024afbe00,mips
894,082cf8c7b80206ddff8100009808a8098100008080f427b8120c020c182088f2001c4000c8a1279c078601000c024600000c128022231b22202a30290922a0ff,xtensa
895,0090910000a0910000b09100008093000090930000a0930000b0930000809100009091000080910000809100009091000080e090e0909300008093000089e0e0,avr
896,3c0300008c63006cac4300003c0300008c630064ac4300003c030000946400580004240000042403ac44000024630058946400023084ffffac4400008c640004,mips
897,00008091000090910000089500d080e090e000c0e82ff92fee0fff1fe050f04020813181309300002093000001968230910504f01f921f921f921f921f921f92,avr
898,ffbae86bc04fbe000000004889c7e863feffff41b800000000b9d600000089dabe000000004889c7e83efeffff830d0000000001488b0500000000488b142448,x86_64
899,1c981c928100002908810000c0200088089100009908810000c0200088089908810000a808b80a0c88808b10890a810000c020008808810000a20800810000c0,xtensa
900,814900043d40000083e900047ce707348009001438c0000093ea00003be0000793ea00003863000083e900088189001081690018a88900249109000c910a0000,powerpc
901,0890ea0000910a000089090010a9290012910a0000912a00003d204cd06129bb92912a00004cc63182480000018001001438600000382100107c0803a64e8000,powerpc
902,83808300c08091000090910000e0e0f0e064857585842d952d00d08091000000d09927819504f4909597878687a0910000b0910000e0910000f091000088e001,avr
903,120000101900052401006324feff60180000000001004224fcff40182118000002000010010084242120000003008228f9ff4014211000000000023c2c004290,mipsel
904,22283631c04200003ca416f0df46000038b4eaffdff60000bd2400003d24000061a40000852800003d2400001d26000083b005007f20000061b0f2ff9f200000,alphaev56
905,6000c410a0008528a0108530a010c4206000c41120028528a0108530a010c4206000c41120048528a0108530a010c42060009210200094102000110000004000,sparc
906,0a00a00000900100346129249393e1002c3bfd000093c1002883df000c938100207d3e48967fcafe70839f00087d29f2147d2916707f895000419e0178815d00,powerpc
907,00c0200039022100002202023d02210000c020003902210000c020002202032020743d02210000c020003902210000c020003802210000c0200039020c0ca100,xtensa
908,622c6105a00900e361f8711c8403611c615a410df11df15a00087ee36f264ff66e0b000900090000000000e62ff87ff36e4362e361c8715e11e361f87123601c,sh4
909,394a000191490000814900002f8a0000409dffe8812800003c600000814800003d20000038a0000038c0000038630000914900004cc631824800000180010014,powerpc
910,000000555b7cef555b7cef555b7cef2b57e8b77e2799ac7e2799ac2b57e8b77e2799ac7e2799ac428260222202d281d28022301db00000000023c10000000052,m68k
911,43ac03cb053c100003240000023c9a62a524300043a0010003240000023c25208500240043ac0000053c0000023c3400a58c0400e4ac0000053c0000043c2c00,mipsel
912,08cb2157022102222252722122210dd2322122620dd02221ffe222210cd20cd4226222210cd22262222108e222210b40090000e0264f0b000900240000000800,sh4
913,000010000008000010213c03000024630008008318218c6400003c030000ac64000024420001284300021460fff70002208000003821000030213c0400002484,mips
914,8c000000000000838c0000000001006330000083ac020004240000033c040064ac0c00448c3d02033c571c6324000083ac0c00428c000000000000438c000000,mipsel
915,009809d10000c020009908910000c02000a80a9809c02000a908c0200099087c79c020009908910000a10000c0200099080c19c020009908c020009908c02000,xtensa
916,1df15a01103229011c615a410df253d1188403622c62198403633c6318433b221a8403633c6328433b221b8403611c61284118412b211f615a410df149d21df2,sh4
917,1000a4ac0000083cf9ff0224180002ad0000063c0400c5240200a39400000000ffff6324ffff63300200a3a40000073c0c00e28c01000224000022ad0000023c,mipsel
918,00001430a0132820900580c09fe5003092052430801501308303003082050020a0e38e408ee0023084e00331a0e1b31090e1033080e000108ce5b230d3e10120,arm
919,0000000020404e5e4e754e5600004280600252804a806ffa487800064ebaffce23c80000000020104e5e4e754e5600004ebaffd8700623c00000000020390000,m68k
920,a000007da70000e1b00000fd24000061b000007d240000c1b000001022000063a0000007a1000045b40000fd240300e3430000e7a0000061b000007d24000081,alphaev56
921,001f210000a2a4f0ffde230000a3a000001d260000a2a4000042a4000081b000005d24000081b000009d24000042a00000c422000084300400f6a20200e24308,alphaev56
922,2f61608e2f992787fd909500d0892b01f000c0f0930000e09300008ae090e0909300008093000020e030e030930000209300008091000090910000009701f000,avr
923,002083e5b420d3e1002083e538209fe5002083e50620e0e3002083e55c2091e5002083e50020a0e30030a0e31c009fe5feffffeb0000a0e31040bde81eff2fe1,arm
924,781a011b0d1e001800000018000000000000007800000000430e10419a0259da0e000001f03f440100e14300007d24000023b0000022a00100e143000023b011,alphaev56
925,00910a000081090008910a00008129000c912a000038a0000038c000003c600000386300004cc631824800000138600000800100147c0803a6382100104e8000,powerpc
926,83560445835604000000044583560445835601000000288503660472222f736453d00b40290552d10111b2611b2aa22c51d287603bc901889a6920611a299022,sh4
927,a5f5ff81000039088100009808810000c020009908910000c020009809c0200099083803c0200039083100003803c020003908310000c020003908c020003908,xtensa
928,1120801039000000002a390000000049c0ba806600ff00207900000000201020802079000000004a836700fef672142250203900000000670c30390000000044,m68k
929,006c00000000410e20429a048f03410d0f56cfda0c1e0000002000000064080000000000006800000000410e20429a048f03410d0f55cfda0c1e000000200000,alphaev56
930,8f03410d0f4dcfda0c1e0000002000000024060000000000004800000000410e20429a048f03410d0f4dcfda0c1e000000200000004806000000000000780000,alphaev56
931,1c0000000000000053010000000335010e105d0e080000000000000000467d1f89c70500000000467d1f89c70500000000467d1f890fb7c00fb6fac705000000,x86_64
932,7800b0645840b0a098bfb09407f434ffffff71800000270000003f800000000000ff0000000190bff02c0d50a7faff9018bf6000b0686020b0606820505aed20,s390
933,d238072723242807e612152817e6121028078cb231000028072023d238172723093807281720238246000028071df000003661007d012907391728179c523807,xtensa
934,afc5002c8fc3002c3c027fff3442ffff00621824241000013c0200008c450098006020210c00000000000000044000020000000000008021320200ff38420001,mips
935,00419c002080ff0008811f000c80bf001080df00147d4640107d2539104800000c813f0008815f000c7d234b787d445378397f005082abffd482cbffd882ebff,powerpc
936,7a5200017c0e011b0c0f600000002000000018000000000000005400448d0b8e0a8f09460ec00176cfcecd0e6000005840f09898dff09407f407070000000000,s390
937,21d26121611d61773129011a23b4af322ad261f3620b4c00e4adaf0900f700000000002000000018000000140000001c000000000000000c000000080000000c,sh4
938,59da0e000044d3d46e08000000000041b000005d240000423000007da700005eb71104ff472276404800001022000041b0f8005f20000041b0ec0a5f20000041,alphaev56
939,0000ff4c0108004a80670000b4206efffc2010b0ae001056c04400428112004282342efff64283362efff6202e0010180049c44aaefffc56c044001000028000,m68k
940,5840f0a8a7280000986ff08807f45410c00458306000a72800095840a00050208000585070005410d20a5820d2065420c00888100004a7580000505040008920,s390
941,040092e5000083e5100092e5000083e5140092e5182092e5000083e5001083e5002083e524209fe524009fe5002083e50020a0e30030a0e3feffffeb1040bde8,arm
